,0
1453,1110017D15Rik
1454,Nudt2
1455,Ccl27a
1456,Rpp25l
1457,Galt
1458,Dnajb5
1459,BC049635
1460,1700022I11Rik
1461,N28178
1462,Fancg
1463,Fam214b
1464,Pigo
1465,Tesk1
1466,Sit1
1467,Ccdc107
1468,Car9
1469,Arhgef39
1470,Rgp1
1471,Hint2
1472,Tmem8b
1473,Spag8
1474,Gm12504
1475,Grhpr
1476,Zbtb5
1477,Fbxo10
1478,Polr1e
1479,Tomm5
1480,Trmt10b
1481,Tmod1
1482,Xpa
1483,5830415F09Rik
1484,Tbc1d2
1485,Stx17
1486,Msantd3
1487,Murc
1488,Zfp189
1489,Smc2os
1490,AI427809
1491,Tmem38b
1492,Frrs1l
1493,Epb4.1l4b
1494,Zkscan16
1495,Dnajc25
1496,Zfp37
1497,Fkbp15
1498,Slc31a2
1499,Cdc26
1500,Wdr31
1501,Hdhd3
1502,4933430I17Rik
1503,Pole3
1504,Akna
1505,Aldoart1
1506,Lurap1l
1507,Rps6
1508,Dmrta1
1509,Tusc1
1510,Lrrc19
1511,Mysm1
1512,Hook1
1513,Tm2d1
1514,Angptl3
1515,Foxd3
1516,Itgb3bp
1517,Raver2
1518,E130102H24Rik
1519,Lepr
1520,BB031773
1521,Gm12709
1522,Wdr78
1523,Slc35d1
1524,Oma1
1525,Pars2
1526,Acot11
1527,Cyb5rl
1528,Tceanc2
1529,Cdcp2
1530,Hspb11
1531,Dmrtb1
1532,Scp2
1533,Echdc2
1534,Coa7
1535,Fam159a
1536,Orc1
1537,Cc2d1b
1538,3110021N24Rik
1539,Btf3l4
1540,Calr4
1541,Cdkn2c
1542,Foxd2
1543,Pdzk1ip1
1544,Cyp4x1
1545,Mob3c
1546,Atpaf1
1547,Dmbx1
1548,Nsun4
1549,Pomgnt1
1550,C530005A16Rik
1551,Ccdc17
1552,Gpbp1l1
1553,Tmem69
1554,Ccdc163
1555,Mmachc
1556,Hpdl
1557,Toe1
1558,Mutyh
1559,Rps8
1560,Btbd19
1561,Snord55
1562,Tmem53
1563,Gm1661
1564,Artn
1565,Dph2
1566,B4galt2
1567,Ccdc24
1568,Hyi
1569,Szt2
1570,Zfp691
1571,Lepre1
1572,AU022252
1573,Ppih
1574,Ppcs
1575,Foxj3
1576,Foxo6
1577,Nfyc
1578,Rims3
1579,Zmpste24
1580,Trit1
1581,Ppie
1582,Hpcal4
1583,Pabpc4
1584,D830031N03Rik
1585,Mycbp
1586,1110065P20Rik
1587,Mtf1
1588,Maneal
1589,9930104L06Rik
1590,Oscp1
1591,Lsm10
1592,Sh3d21
1593,Stk40
1594,Eva1b
1595,Tekt2
1596,Adprhl2
1597,5730409E04Rik
1598,Zmym1
1599,Zmym6
1600,Gm12942
1601,Smim12
1602,Dlgap3
1603,Gjb3
1604,Gjb5
1605,CK137956
1606,Zscan20
1607,A3galt2
1608,Azin2
1609,Rnf19b
1610,Hpca
1611,Fndc5
1612,S100pbp
